date,open,high,low,close,volume
2015-06-03,31.9086,32.0703,31.6516,31.9466,2926168
2015-06-04,31.6040,32.0228,31.5184,31.8895,2582384
2015-06-05,31.8039,31.9181,31.3471,31.5089,3164770
2015-06-08,31.5469,31.5565,31.2614,31.4042,2239744
2015-06-09,31.4613,31.4803,31.0331,31.1377,3088269
2015-06-10,31.3281,31.5422,31.1473,31.2614,2150241
2015-06-11,31.2900,31.4803,30.8998,31.2329,5369625
2015-06-12,31.0806,31.1568,30.9093,31.0140,2601692
2015-06-15,30.7095,30.8427,30.5287,30.7000,12818567
2015-06-16,30.8047,30.8522,30.5001,30.6143,3871050
2015-06-17,30.6238,31.0140,30.5287,30.9189,3402875
2015-06-18,30.9950,31.2995,30.8998,31.2043,2946579
2015-06-19,31.2614,31.4708,31.0235,31.1377,3054003
2015-06-22,31.2614,31.6136,31.2614,31.3947,2474656
2015-06-23,31.4042,31.5469,31.3090,31.4613,3223712
2015-06-24,31.3471,31.4042,30.9379,30.9474,3005248
2015-06-25,31.0140,31.2139,30.9189,31.0331,2851977
2015-06-26,31.0902,31.3756,31.0140,31.2139,24777950
2015-06-29,30.8808,31.0235,30.2337,30.3384,4465988
2015-06-30,30.5382,30.8618,30.3288,30.6619,4503137
2015-07-01,30.9093,31.1377,30.8332,30.8903,3107994
2015-07-02,30.9379,31.1092,30.5572,30.6619,2550619
2015-07-06,30.3669,30.8522,30.3669,30.6809,3363417
2015-07-07,30.7285,30.9379,30.1385,30.8998,2672254
2015-07-08,30.6905,30.8522,30.1671,30.2622,3185533
2015-07-09,30.6143,30.7476,30.3907,30.3955,2128729
2015-07-10,30.7190,31.1473,30.6714,30.9664,1557948
2015-07-13,31.1663,31.5469,31.0235,31.5089,9273102
2015-07-14,31.5469,31.6278,31.4232,31.5184,1443977
2015-07-15,31.4518,31.7182,31.3566,31.5755,2501394
2015-07-16,31.8705,31.9276,31.7278,31.8515,2060830
2015-07-17,31.8515,31.8515,31.1520,31.5945,2755562
2015-07-20,30.8522,31.6421,30.8522,31.5374,2092902
2015-07-21,31.5469,31.5850,31.1568,31.1663,2509235
2015-07-22,31.6136,31.6136,31.1330,31.3566,1669578
2015-07-23,31.2995,31.2995,30.7951,30.9093,1647846
2015-07-24,30.9569,31.3566,30.8998,31.2424,2194545
2015-07-27,31.1187,31.3661,30.6619,30.7285,2446295
2015-07-28,30.7000,31.2043,30.6334,31.1377,3154760
2015-07-29,31.0806,31.5184,31.0331,31.3947,2635894
2015-07-30,31.2805,31.7658,31.1473,31.4613,2168646
2015-07-31,31.6421,32.0323,31.5469,31.8990,3601614
2015-08-03,31.7849,31.9181,31.5469,31.7563,2936786
2015-08-04,31.6326,32.0228,31.6326,31.7849,2420423
2015-08-05,31.4042,31.4042,29.3962,29.6532,6678312
2015-08-06,28.0259,28.2019,25.8466,27.6547,20708011
2015-08-07,27.3692,28.9394,27.3597,28.9109,6312287
2015-08-10,29.0346,29.1488,28.4208,28.6825,6186584
2015-08-11,28.4827,28.6349,28.0354,28.2923,5283810
2015-08-12,28.1686,28.3780,27.9022,28.0544,5081351
2015-08-13,27.9592,28.2257,27.8260,28.2067,4858201
2015-08-14,28.0734,28.4636,27.9878,28.4636,3445797
2015-08-17,28.2257,28.7491,28.0021,28.6920,2983085
2015-08-18,28.4827,28.8776,28.3304,28.5968,7108166
2015-08-19,28.3114,28.5207,28.2923,28.3685,5622298
2015-08-20,28.1686,28.2067,27.2646,27.2931,5488496
2015-08-21,26.9124,27.1218,26.5603,26.5699,8100633
2015-08-24,24.3906,26.1606,21.7450,25.5516,8709416
2015-08-25,26.1797,26.1892,25.5801,25.5992,7898865
2015-08-26,25.9989,26.2177,25.4564,26.1606,10571842
2015-08-27,26.4461,26.9791,26.0274,26.5794,8572083
2015-08-28,26.5889,26.8649,26.2177,26.7221,3792986
2015-08-31,26.6650,26.6650,26.1987,26.3224,6321391
2015-09-01,25.7419,25.9608,25.3042,25.4755,7154348
2015-09-02,25.7324,25.8656,25.3184,25.8561,4589353
2015-09-03,25.9323,26.2844,25.7657,25.8752,4816829
2015-09-04,25.6844,25.9428,25.4643,25.7610,5437751
2015-09-08,26.1629,26.4882,26.0576,26.4404,6661397
2015-09-09,26.6605,26.7657,25.7562,25.8279,5615002
2015-09-10,25.5217,26.0959,25.5217,25.8567,4693594
2015-09-11,25.8088,25.8375,25.3303,25.7418,3111088
2015-09-14,25.7418,25.8088,25.3686,25.5217,3791242
2015-09-15,25.5504,25.7514,25.3925,25.7227,4228776
2015-09-16,25.6461,25.9619,25.6174,25.9045,4083023
2015-09-17,26.0002,26.2681,25.7705,25.8854,7719194
2015-09-18,25.6844,25.9619,25.2921,25.2921,67238570
2015-09-21,25.4834,25.6892,25.3351,25.4547,16905862
2015-09-22,25.1964,25.4643,24.9858,25.4356,5712453
2015-09-23,25.3877,25.5409,25.2825,25.3782,3967691
2015-09-24,25.1198,25.2921,24.9093,25.0911,4796667
2015-09-25,25.3208,25.3208,24.7083,24.8614,5925602
2015-09-28,24.8710,24.9188,24.2777,24.3160,4712202
2015-09-29,24.4117,24.8997,24.3160,24.7657,7181644
2015-09-30,24.8901,26.0050,24.8614,25.9045,7128155
2015-10-01,26.0098,26.3136,25.8567,26.3016,5562831
2015-10-02,26.0576,27.0911,25.6844,27.0815,6869582
2015-10-05,27.2921,27.6174,27.1964,27.4643,4196851
2015-10-06,27.3399,27.5169,27.1964,27.2251,4848331
2015-10-07,27.3112,27.5313,27.0241,27.2825,5798919
2015-10-08,27.2442,27.6940,27.0241,27.6557,3814710
2015-10-09,27.6844,27.9524,27.3591,27.6557,3278112
2015-10-12,27.6461,27.6748,27.3973,27.5983,2017177
2015-10-13,27.5983,27.8949,27.3782,27.7131,2671606
2015-10-14,27.6557,27.7801,27.4547,27.4930,2367023
2015-10-15,27.5983,28.1916,27.4165,28.1725,2807235
2015-10-16,28.3351,28.4021,27.9045,28.3830,2451826
2015-10-19,28.3543,28.3926,28.1342,28.3926,4579504
2015-10-20,28.2969,28.6318,28.2969,28.5457,2720677
2015-10-21,28.5648,28.7466,28.2299,28.2682,2641341
2015-10-22,28.3734,28.8615,28.3734,28.7945,4789657
2015-10-23,29.0337,29.2442,28.7849,29.1103,4258034
2015-10-26,29.1007,29.2729,28.8615,29.2634,3586588
2015-10-27,29.1390,29.2155,28.7371,28.9763,2851142
2015-10-28,28.8615,29.1677,28.6701,29.1007,5000799
2015-10-29,28.9859,29.5696,28.9859,29.3304,4140687
2015-10-30,29.3782,29.6127,29.1485,29.5505,4635541
2015-11-02,29.7514,29.8519,29.4835,29.7706,3684750
2015-11-03,29.7706,30.2203,29.7706,30.1438,3481872
2015-11-04,29.9237,30.0002,27.2347,28.6127,10569157
2015-11-05,28.5265,28.6509,28.2107,28.5935,4856695
2015-11-06,28.5935,28.8423,28.4595,28.7849,2684642
2015-11-09,28.7083,28.7275,28.1342,28.4213,5843145
2015-11-10,28.4404,29.0361,28.3208,29.0241,3121127
2015-11-11,29.1390,29.1964,28.7466,29.0337,3616096
2015-11-12,28.9380,29.2634,28.7945,29.0481,3347591
2015-11-13,28.8902,29.0720,28.5648,28.7275,3809982
2015-11-16,28.7945,29.3399,28.7371,29.2921,3942283
2015-11-17,29.2921,29.3017,28.9093,29.1198,4624405
2015-11-18,29.1103,29.3495,28.7658,29.3112,4262758
2015-11-19,29.3495,29.3495,28.8710,29.0146,3060259
2015-11-20,29.2251,29.2729,28.9093,29.2251,4345691
2015-11-23,29.2251,29.3256,28.9476,29.0720,3107315
2015-11-24,28.9763,28.9763,28.6509,28.9476,3646034
2015-11-25,28.9284,29.0863,28.7562,29.0146,2138663
2015-11-27,28.9093,28.9380,28.3973,28.6127,2083243
2015-11-30,28.6222,28.8232,28.4021,28.6605,5326912
2015-12-01,28.6414,28.9763,28.6414,28.9572,3485591
2015-12-02,28.9763,28.9763,28.5648,28.6605,4076397
2015-12-03,28.5935,28.7849,28.1437,28.4308,4653699
2015-12-04,28.6031,28.8710,28.3351,28.7083,6165930
2015-12-07,28.6509,28.7945,28.4308,28.7371,3789078
2015-12-08,28.5457,28.6701,28.0863,28.2299,2656082
2015-12-09,28.1725,28.1725,27.4452,27.7227,4272063
2015-12-10,27.7323,28.0289,27.5983,27.7992,4189828
2015-12-11,27.3208,27.5217,26.9093,26.9476,4286659
2015-12-14,27.0624,27.2729,26.6270,26.7945,4889686
2015-12-15,27.0146,27.4452,26.8710,26.8902,3509867
2015-12-16,27.1485,27.3303,26.7945,27.2729,5042610
2015-12-17,27.2921,27.4356,26.9524,27.0146,4687344
2015-12-18,26.8423,27.0193,26.4404,26.6318,6770804
2015-12-21,26.7466,26.9380,26.2681,26.4021,4308252
2015-12-22,26.8902,26.8902,26.3590,26.4117,5110281
2015-12-23,26.5265,26.6413,26.2913,26.4117,3284522
2015-12-24,26.4117,26.5744,26.2777,26.3543,2383033
2015-12-28,26.2873,26.4787,26.1342,26.2681,3231179
2015-12-29,26.4021,26.7179,26.3543,26.4117,3125353
2015-12-30,26.3160,26.4978,26.0624,26.1724,4511883
2015-12-31,26.0767,26.2873,25.9045,26.0576,3244972
2016-01-04,25.4452,25.6653,25.2251,25.4643,5846406
2016-01-05,25.4165,25.5983,25.3016,25.4547,4247381
2016-01-06,25.1772,25.6461,25.0241,25.3590,15831365
2016-01-07,24.9858,25.3590,24.7562,24.8040,4488204
2016-01-08,24.9380,25.1868,24.7466,24.8136,4296712
2016-01-11,24.9667,25.0432,24.6031,24.8806,3301594
2016-01-12,25.0050,25.3782,24.8136,25.3208,3834593
2016-01-13,25.3303,25.4834,24.6126,24.6987,4747053
2016-01-14,24.8614,25.9715,24.7849,25.6222,10377306
2016-01-15,25.0432,25.4069,24.7609,25.0432,4985166
2016-01-19,25.2921,25.6653,25.0145,25.4356,4587743
2016-01-20,25.0241,25.2251,23.9475,24.6413,6916244
2016-01-21,24.7083,24.9188,24.3925,24.5169,4659253
2016-01-22,24.9284,25.3303,24.8997,25.2729,3399113
2016-01-25,25.1102,25.1772,24.8519,24.8806,3929488
2016-01-26,24.9571,25.8184,24.9571,25.7992,3271284
2016-01-27,25.7705,26.1150,25.3208,25.4356,4052839
2016-01-28,25.5983,25.6748,24.8997,25.1007,3207363
2016-01-29,25.2633,25.9906,25.2633,25.9332,3363774
2016-02-01,25.6653,26.0576,25.3686,25.9428,2829592
2016-02-02,25.5791,25.6270,24.8614,24.9380,3356226
2016-02-03,25.0528,25.4643,24.7275,25.3590,6538663
2016-02-04,25.4069,25.8279,25.0241,25.1007,3777755
2016-02-05,24.9763,25.1007,23.9284,23.9619,4782276
2016-02-08,23.6557,23.7179,23.0528,23.4834,5985037
2016-02-09,22.2107,23.4643,21.6748,23.1676,10076981
2016-02-10,23.0815,24.0002,22.4978,23.4069,5274483
2016-02-11,22.9762,23.8136,22.9140,23.6461,4739715
2016-02-12,24.0002,24.0002,23.2251,23.6078,2542059
2016-02-16,24.0480,24.5456,23.8853,24.5265,3855421
2016-02-17,24.6892,25.5026,24.6413,25.3303,4474739
2016-02-18,25.2059,25.3782,24.8709,25.2825,3231414
2016-02-19,25.1007,25.6461,24.9571,25.5409,3077269
2016-02-22,25.8375,26.4308,25.7801,26.1342,4614565
2016-02-23,25.5696,26.2394,25.4930,25.8567,2930113
2016-02-24,25.4260,26.2012,25.3495,26.1533,2006642
2016-02-25,26.2873,26.3822,25.7514,26.2012,1789607
2016-02-26,26.3351,26.3734,26.0289,26.0289,1891516
2016-02-29,26.0002,26.2107,25.8997,25.9906,2566332
2016-03-01,26.2490,26.8519,26.1342,26.8232,3029126
2016-03-02,26.7083,26.8710,26.3351,26.4882,2087659
2016-03-03,26.4691,26.8040,26.1629,26.7945,1732369
2016-03-04,26.8806,26.8806,26.2968,26.7849,3119693
2016-03-07,26.4308,27.0624,26.4308,26.9189,2035006
2016-03-08,26.7370,26.9093,26.4787,26.6318,3637170
2016-03-09,26.7275,26.9715,26.6509,26.8710,2397127
2016-03-10,27.0050,27.0050,26.5265,26.7753,3144127
2016-03-11,27.0815,27.1964,26.8519,26.9763,3444448
2016-03-14,26.9284,27.0433,26.7370,26.9284,2959120
2016-03-15,26.7179,26.9284,26.6988,26.9045,1977180
2016-03-16,26.8040,27.3495,26.6701,26.9954,7187914
2016-03-17,26.8232,27.3973,26.8232,26.9954,5258202
2016-03-18,26.9954,27.1294,26.7083,26.9763,8075097
2016-03-21,26.9954,27.1102,26.7752,26.8327,1938742
2016-03-22,26.7275,26.9284,26.5839,26.7945,1314303
2016-03-23,26.8136,26.8710,26.6222,26.7849,2739242
2016-03-24,26.7179,26.9045,26.5457,26.8136,2888438
2016-03-28,26.9380,27.0337,26.7657,26.7849,3083433
2016-03-29,26.6988,27.0337,26.5457,26.9571,2772613
2016-03-30,27.0815,27.1772,26.9093,26.9858,2087709
2016-03-31,27.0146,27.1677,26.8710,26.9858,2843308
2016-04-01,26.8519,27.9141,26.7657,27.8662,3608000
2016-04-04,27.8280,28.0337,27.6557,27.7610,1779057
2016-04-05,27.5600,27.7514,27.4165,27.5600,2089764
2016-04-06,27.5887,28.1246,27.5887,28.0959,1974663
2016-04-07,27.8854,27.9905,27.4165,27.5792,2051384
2016-04-08,27.7992,28.0289,27.4787,27.5409,2380592
2016-04-11,27.7227,27.8471,27.4356,27.4452,1959295
2016-04-12,27.4930,28.2490,27.4930,28.1533,3971649
2016-04-13,28.2873,28.7179,28.2873,28.5935,4209211
2016-04-14,28.6796,28.7275,28.3734,28.5074,4368683
2016-04-15,28.6318,28.7371,28.3638,28.5552,5835155
2016-04-18,28.5648,28.9380,28.5457,28.7849,6211770
2016-04-19,28.8710,29.1581,28.6701,28.7466,4412142
2016-04-20,28.7945,28.8902,28.5265,28.6796,2679646
2016-04-21,28.7083,29.0624,28.6701,28.7945,4232850
2016-04-22,28.7658,29.4261,28.7371,29.4261,2580763
2016-04-25,29.3686,29.6462,29.2490,29.5983,2480433
2016-04-26,29.5983,29.8184,29.3495,29.5409,2812560
2016-04-27,29.5313,29.6270,29.1246,29.4548,2729604
2016-04-28,29.2825,29.5122,28.9763,29.2538,3622806
2016-04-29,28.9284,29.0146,28.3782,28.8232,4228519
2016-05-02,28.8232,29.0036,28.5839,28.9380,2947640
2016-05-03,28.6701,28.7945,28.3734,28.4117,3417136
2016-05-04,28.3638,28.6509,28.2682,28.3064,4065066
2016-05-05,27.8949,28.6318,27.4739,28.5361,5521257
2016-05-06,28.3638,28.3734,27.9906,28.2490,2729848
2016-05-09,28.3160,28.4978,27.9906,28.1342,2419434
2016-05-10,28.3256,28.7658,28.1916,28.7275,2983308
2016-05-11,28.5170,28.5170,28.1342,28.3160,2682567
2016-05-12,28.3351,28.4882,27.9667,28.0863,2572055
2016-05-13,27.9906,28.2586,27.8758,27.9811,1760153
2016-05-16,27.9237,28.0481,27.6557,27.8758,1736137
2016-05-17,27.7514,28.0098,27.4739,27.5887,2260233
2016-05-18,27.4930,27.6031,27.0720,27.2538,2548562
2016-05-19,27.2155,27.2634,26.8232,27.0337,1745691
2016-05-20,27.0624,27.4500,27.0624,27.2347,2152593
2016-05-23,27.2634,27.6270,27.1964,27.2155,2899042
2016-05-24,27.4165,27.6557,27.3303,27.5983,2049445
2016-05-25,27.6653,28.0289,27.6079,27.9428,2115181
2016-05-26,27.9237,28.1533,27.7131,27.7227,2616592
2016-05-27,27.7323,28.0050,27.7323,28.0002,2358423
2016-05-31,27.9715,28.1246,27.7562,27.9811,2218222
2016-06-01,28.0002,28.4500,27.9715,28.4213,2070565
2016-06-02,28.2969,28.5839,28.2729,28.5744,1237344
2016-06-03,28.5361,28.5361,27.9524,28.3256,1529180
2016-06-06,28.4595,28.5170,28.2394,28.4500,1371142
2016-06-07,28.4500,28.6031,28.3543,28.4021,2180954
2016-06-08,28.3351,28.4356,28.2012,28.4117,1474263
2016-06-09,28.2586,28.3160,27.9045,28.1437,2133178
2016-06-10,27.7897,27.9811,27.5792,27.7418,2649183
2016-06-13,27.7131,28.0863,27.7083,27.8280,1732774
2016-06-14,27.7514,27.8567,27.4547,27.7323,1815772
2016-06-15,27.7227,27.9524,27.6653,27.7227,2627838
2016-06-16,27.5409,27.9428,27.2729,27.7705,2636094
2016-06-17,27.5696,27.7036,27.2442,27.4643,4995807
2016-06-20,27.7610,28.0193,27.6940,27.6940,2718029
2016-06-21,27.7036,27.7418,27.3208,27.3591,1965322
2016-06-22,27.4356,27.7036,27.3830,27.4356,2347106
2016-06-23,27.6557,27.8280,27.5504,27.7323,3031514
2016-06-24,26.4882,26.7370,25.5935,25.6078,5567629
2016-06-27,25.4356,25.4356,25.0241,25.1294,4569355
2016-06-28,25.3208,25.6844,25.2346,25.4739,3272736
2016-06-29,25.5887,25.9332,25.4834,25.9045,3130105
2016-06-30,26.0193,26.1342,25.7705,26.0767,2710409
2016-07-01,26.0672,26.4117,25.9811,26.3256,1691258
2016-07-05,26.2681,26.2681,25.5791,25.7227,2367509
2016-07-06,25.5600,25.9619,25.2825,25.9523,2479596
2016-07-07,25.7801,26.1342,25.7801,26.0863,1642552
2016-07-08,26.3351,26.8040,26.2729,26.7945,1911830
2016-07-11,26.8040,27.0337,26.6989,26.8806,1163908
2016-07-12,27.0528,27.1677,26.8136,26.8710,2001324
2016-07-13,27.0050,27.2586,26.8519,27.1868,3313087
2016-07-14,27.4835,27.5696,27.2921,27.3878,1691150
2016-07-15,27.6366,27.6366,27.1102,27.3591,2495156
2016-07-18,27.3591,27.4930,27.2825,27.3495,1640830
2016-07-19,27.2059,27.3399,27.1102,27.2251,2104726
2016-07-20,27.2155,27.2538,26.4308,26.6031,5073917
2016-07-21,26.4978,26.7275,26.3256,26.5265,3394900
2016-07-22,26.6988,26.6988,26.4308,26.5744,2529656
2016-07-25,26.5169,26.5744,26.2299,26.2681,1617944
2016-07-26,26.3160,26.4117,26.0289,26.2203,1487970
2016-07-27,26.2968,26.2968,26.0863,26.2490,1791032
2016-07-28,26.1342,26.2586,25.9045,25.9045,3635115
2016-07-29,25.9619,25.9811,25.7179,25.8662,1642836
2016-08-01,25.8949,26.1246,25.6940,25.9715,2469931
2016-08-02,25.8949,26.0480,25.7992,25.8758,1662886
2016-08-03,25.8758,26.2873,25.5983,26.2394,2087949
2016-08-04,25.1964,25.6940,24.8040,25.0815,5117644
2016-08-05,25.2921,25.4547,25.1485,25.3016,3239011
2016-08-08,25.2633,25.2633,24.9810,25.1007,2769339
2016-08-09,25.0624,25.1389,24.8710,25.0528,3209380
2016-08-10,25.1198,25.1772,24.8423,25.0528,2636022
2016-08-11,25.1868,25.5313,25.0720,25.4930,2178823
2016-08-12,25.4069,25.6605,25.3590,25.4260,1742420
2016-08-15,25.4834,25.5026,25.1581,25.1676,1770884
2016-08-16,25.1485,25.1676,24.9954,25.0050,2663571
2016-08-17,25.0624,25.1389,24.8901,25.0624,3888652
2016-08-18,25.1007,25.1007,24.6413,24.7083,3746581
2016-08-19,24.7657,24.7849,24.4882,24.6987,3069671
2016-08-22,24.6892,24.8614,24.5648,24.6031,2349719
2016-08-23,24.7370,24.8040,24.3255,24.3542,2601088
2016-08-24,24.3830,24.4691,24.1676,24.2490,2153431
2016-08-25,24.2586,24.3447,23.9571,24.0193,1622353
2016-08-26,24.1533,24.2107,23.8279,23.9236,2267203
2016-08-29,24.0863,24.1916,23.9332,23.9715,3976052
2016-08-30,24.1150,24.1150,23.7801,23.7801,2936340
2016-08-31,23.7035,23.9571,23.7035,23.7801,7976992
2016-09-01,23.7322,23.8662,23.6365,23.6844,3862081
2016-09-02,23.9428,23.9428,23.6461,23.6844,3242577
2016-09-06,23.7418,23.7418,23.2538,23.6461,4204943
2016-09-07,23.6461,23.7418,23.4834,23.5026,3882875
2016-09-08,23.5791,24.0002,23.4644,23.9619,9624384
2016-09-09,23.7418,23.8471,23.0432,23.0815,5681917
2016-09-12,22.8901,23.7370,22.8806,23.5983,6808436
2016-09-13,23.4451,23.5217,23.0145,23.1581,4672899
2016-09-14,23.1868,23.3877,23.0241,23.1485,6880763
2016-09-15,23.0528,23.4069,22.9380,23.2729,7581502
2016-09-16,23.1198,23.2729,22.8518,23.2346,13343091
2016-09-19,23.3303,23.4021,23.1294,23.2442,2653916
2016-09-20,23.2825,23.4069,23.1629,23.1963,5293587
2016-09-21,23.2251,23.3255,23.0528,23.2538,6217961
2016-09-22,23.3973,23.7514,23.3207,23.6748,3608992
2016-09-23,23.6174,23.7418,23.4260,23.4356,3154453
2016-09-26,23.3495,23.4164,23.1198,23.2633,2780663
2016-09-27,23.3112,23.7514,23.2825,23.7322,2340801
2016-09-28,23.7131,23.9715,23.6844,23.8184,2215326
2016-09-29,23.7514,23.8949,23.5217,23.5600,1678711
2016-09-30,23.6844,23.8949,23.5887,23.6748,3193650
2016-10-03,23.6270,24.1629,23.5504,24.0863,2549825
2016-10-04,24.0480,24.3447,23.9332,24.0672,2533533
2016-10-05,24.1820,24.2298,23.9284,23.9332,2261454
2016-10-06,23.8471,24.0289,23.6748,23.8327,1755091
2016-10-07,24.1246,24.6605,23.5026,23.6174,1830434
2016-10-10,23.6844,24.0002,23.6844,23.9332,1309684
2016-10-11,23.9523,24.0002,23.6557,23.7609,3133754
2016-10-12,23.7035,23.8279,23.5743,23.6940,2708459
2016-10-13,23.4834,23.7705,23.3542,23.6940,2853019
2016-10-14,23.7418,23.9571,23.6748,23.7896,4783563
2016-10-17,23.7801,23.8853,23.7035,23.7227,4320581
2016-10-18,23.9428,24.1341,23.8423,23.9906,2540553
2016-10-19,24.0959,24.4691,24.0193,24.2298,2972595
2016-10-20,24.0959,24.3925,23.9619,24.2681,8615528
2016-10-21,24.1437,25.0241,24.0289,24.7944,4106774
2016-10-24,24.9954,25.1389,24.3830,24.5648,3235236
2016-10-25,24.5743,24.7227,24.4978,24.6031,1939030
2016-10-26,24.6031,25.4356,24.5074,25.3782,3107169
2016-10-27,25.4260,25.4643,24.9954,25.1102,2360224
2016-10-28,25.0815,25.2825,25.0145,25.1102,3112861
2016-10-31,25.1676,25.3590,25.1054,25.2538,4552712
2016-11-01,25.2729,25.2729,24.8710,25.0624,7137066
2016-11-02,25.0815,25.1007,24.5935,24.6413,6825856
2016-11-03,25.5504,26.5074,25.5122,26.3447,10103792
2016-11-04,26.0480,26.2873,25.5122,25.5409,8693503
2016-11-07,26.0002,26.0480,25.7035,26.0193,4168224
2016-11-08,26.0480,26.1198,25.6844,25.9141,4453364
2016-11-09,25.2633,26.2777,25.1686,26.1533,6291709
2016-11-10,26.1724,26.4500,25.8279,25.9906,4615392
2016-11-11,25.9428,25.9715,25.5504,25.8375,3689819
2016-11-14,25.9141,26.2012,25.8279,26.1533,5015343
2016-11-15,26.1246,26.2968,26.0385,26.2203,3858069
2016-11-16,26.2107,26.3638,26.1007,26.3064,2415766
2016-11-17,26.1820,26.6126,26.1342,26.6126,2340223
2016-11-18,26.5457,26.7083,26.4547,26.4978,3242426
2016-11-21,26.5361,26.5552,26.3543,26.5361,2215507
2016-11-22,26.6318,26.9763,26.4882,26.9284,2923285
2016-11-23,26.9380,27.1390,26.8232,27.0624,3264574
2016-11-25,26.9954,27.0815,26.9189,27.0433,1991098
2016-11-28,26.9476,27.0911,26.7849,26.9763,3241602
2016-11-29,27.0720,27.1916,26.9189,27.1390,3465601
2016-11-30,27.1007,27.2155,26.7801,26.8519,5197506
2016-12-01,26.8040,27.0528,26.6892,26.8710,4193964
2016-12-02,26.9189,26.9763,26.0385,26.1916,2858366
2016-12-05,26.3064,26.3830,25.6653,26.3447,3648957
2016-12-06,26.3160,26.4404,26.0193,26.1916,4177026
2016-12-07,26.0480,26.7657,26.0480,26.7466,4722205
2016-12-08,26.8040,27.2634,26.7753,27.2538,2825025
2016-12-09,27.3112,28.3543,26.2394,26.7179,13266743
2016-12-12,26.5457,26.5839,24.8184,25.0624,7466272
2016-12-13,25.1389,25.7514,25.1007,25.7418,5311981
2016-12-14,25.7801,26.6413,25.7610,26.4021,8526687
2016-12-15,26.4882,26.6031,26.0480,26.2107,6104069
2016-12-16,26.2681,26.8710,26.1342,26.5361,10140475
2016-12-19,26.6126,26.6988,26.3543,26.4404,2557243
2016-12-20,26.4595,26.7179,26.3256,26.4021,2780285
2016-12-21,26.4308,26.5552,26.2825,26.5457,3436462
2016-12-22,26.4117,26.5983,26.3160,26.5552,3776492
2016-12-23,26.5839,26.6031,26.3830,26.5074,1382776
2016-12-27,26.6222,26.7849,26.4978,26.6413,1284490
2016-12-28,26.6988,26.7323,26.4547,26.4691,2014309
2016-12-29,26.4595,26.6126,26.2586,26.2968,1249328
2016-12-30,26.3160,26.3303,25.9141,26.0767,2885413
2017-01-03,26.5457,26.9380,26.3565,26.7945,2938360
2017-01-04,26.7945,27.1581,26.7945,27.0337,2740956
2017-01-05,26.9189,27.2012,26.6988,27.1198,4393701
2017-01-06,27.1772,27.6461,26.9954,27.6079,2005112
2017-01-09,27.5600,27.6461,27.3208,27.5313,1827309
2017-01-10,27.4739,28.0289,27.3303,27.6748,2829212
2017-01-11,27.6461,28.1820,27.5792,28.1725,3484244
2017-01-12,28.0768,28.1437,27.7227,27.8280,3124030
2017-01-13,27.7705,28.0481,27.6748,27.9906,1912909
2017-01-17,27.8854,28.0768,27.8423,27.9906,1804773
2017-01-18,28.0576,28.2873,27.9428,28.2490,1983365
2017-01-19,28.2490,28.3351,27.8280,27.9524,2026413
2017-01-20,28.1342,28.2777,27.9045,28.2777,2532322
2017-01-23,28.2203,28.3351,27.9906,28.2394,1523378
2017-01-24,28.3351,28.5265,28.1150,28.5074,1667930
2017-01-25,28.6031,28.6892,28.4404,28.5170,2568601
2017-01-26,28.5648,29.6366,28.5361,29.2729,3083025
2017-01-27,29.3782,29.6270,29.1103,29.5217,1815080
2017-01-30,29.5026,29.6557,29.2155,29.6462,2027296
2017-01-31,29.5026,29.7418,29.3256,29.6749,2274168
2017-02-01,29.6940,29.9524,29.6079,29.8950,2918255
2017-02-02,29.8662,29.8854,29.6031,29.8184,1929127
2017-02-03,29.9524,29.9524,29.5409,29.7514,1658307
2017-02-06,29.6079,29.7801,29.3639,29.3973,2339490
2017-02-07,29.1390,29.7457,28.5170,28.8615,5893165
2017-02-08,28.7849,28.8902,28.3064,28.5361,3864297
2017-02-09,28.6605,28.8040,28.3638,28.4308,1932516
2017-02-10,28.5170,28.5648,28.2586,28.3734,3051973
2017-02-13,28.5648,28.5744,28.0002,28.2107,3461498
2017-02-14,28.2299,28.7849,28.0863,28.7275,2676206
2017-02-15,28.5170,29.0241,28.4887,29.0241,2194068
2017-02-16,29.0050,29.0050,28.6605,28.7849,1984041
2017-02-17,28.7562,28.8232,28.4691,28.6318,2438244
2017-02-21,28.6605,28.9763,28.4978,28.7658,2645449
2017-02-22,28.6796,28.9284,28.6701,28.8519,1681656
2017-02-23,28.8615,29.0146,28.5026,28.7083,2604962
2017-02-24,28.8615,28.9380,28.6414,28.9284,2689559
2017-02-27,28.7945,28.9763,28.4978,28.7179,2232394
2017-02-28,28.6701,28.6892,28.0672,28.0863,5615077
2017-03-01,28.2394,28.7849,28.2394,28.5744,3895249
2017-03-02,28.4882,28.5744,28.2394,28.4308,2360594
2017-03-03,28.4308,28.6988,28.2203,28.6605,1888147
2017-03-06,28.6031,29.1677,28.4978,28.8997,2573741
2017-03-07,28.7275,28.9093,28.4882,28.8136,2752302
2017-03-08,28.7945,28.8615,28.5935,28.6892,2257992
2017-03-09,28.7083,29.0528,28.7083,28.9572,3041348
2017-03-10,28.9667,29.0911,28.5457,28.6701,3588970
2017-03-13,28.6605,28.7562,28.5648,28.6605,1585948
2017-03-14,28.5935,28.7466,28.4978,28.6318,1254621
2017-03-15,28.7562,29.1198,28.6318,29.0146,2329074
2017-03-16,28.9476,28.9954,28.7083,28.8997,2141831
